event_id,datetime_utc,date_utc,year,month,centroid_lon,centroid_lat,area_km2,n_pixels,max_z,mean_z,max_delta,mean_delta,artifact_likely,corr_albedo,nearest_source_type,nearest_source_distance_km,matched_schuit_150km,matched_mars_150km,algorithm_version,config_id,params_hash,run_id,aoi_boundary,artifact_likely_albedo_positive,build_date,cluster_id,cluster_overlap_snow_fraction,count,enrichment_method,enrichment_stage,event_class,inside_reference_clean_zone,intermediate_asset,nearest_source_id,orbit_date_millis,plume_axis_deg,qa_flags,rna_version,stage_2_run_date,stage_3_match_radius_km,stage_3_run_date,stage_3b_rescope_date,surface_confounded_dark,td0044_reclassified,wind_alignment_score,wind_consistency_diff_deg,wind_consistent,wind_dir_deg,wind_level,wind_levels_inconsistent_qa,wind_source,wind_speed,wind_state,wind_u,wind_u_850hPa,wind_v,wind_v_850hPa,zone_boundary_step_ppb
CH4-WSP-021,2020-07-10T06:50:47Z,2020-07-10,2020,7,76.92080079308336,66.24932869651775,243.37100387062185,5,5.234716812776977,4.960794989397624,16.534129079074773,15.891724114497634,1,0.9497080831733978,gas_field,22.45564273906251,0,0,2.3.2,default_combine,4ace2be260ce67383dfa5792df09e077534fab0f6532f2b15f8cd397e72b8485,default_combine_2020_combined_4ace2be2,zapsib,1,2026-05-23,1567663063124,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2020_intermediate,ru_yanao_urengoyskoe,1594363847000,160.70814747991278,,1.2,2026-05-23T02:59:55.375818+00:00,150,2026-05-23,2026-06-20,0,,0.16213428516160777,19.41375794569433,0,85.30023314445748,10m,0,ERA5_HOURLY_10m,10.207844578551555,misaligned,-0.8363741636276245,-7.402187347412109,-10.17352294921875,-16.537322998046875,
CH4-WSP-022,2020-07-10T06:50:47Z,2020-07-10,2020,7,77.53606471273044,64.44480844253592,876.4231371155357,18,13.785042335902544,8.02141894839079,30.764644077045432,13.828837894525881,0,-0.13689548587385927,viirs_flare_high,8.660848718140802,0,0,2.3.2,default_combine,4ace2be260ce67383dfa5792df09e077534fab0f6532f2b15f8cd397e72b8485,default_combine_2020_combined_4ace2be2,zapsib,0,2026-05-23,1683627180117,0,18,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2020_intermediate,viirs_0238,1594363847000,174.5912366001543,,1.2,2026-05-23T02:59:55.375818+00:00,150,2026-05-23,2026-06-20,0,,0.15948508063885447,25.556033814056548,0,98.94489385765121,10m,0,ERA5_HOURLY_10m,8.160334639559258,misaligned,1.2688051462173462,-5.000785827636719,-8.061091423034668,-16.762897491455078,
CH4-WSP-023,2020-08-08T07:45:56Z,2020-08-08,2020,8,73.00810227108715,61.350544373981286,243.4184734471491,5,5.863175894941225,3.9239557038478594,27.35620824751004,16.41008670246215,0,-0.05970415226111377,gas_field,16.660436595141565,0,0,2.3.2,default_combine,4ace2be260ce67383dfa5792df09e077534fab0f6532f2b15f8cd397e72b8485,default_combine_2020_combined_4ace2be2,zapsib,0,2026-05-23,1851130904707,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2020_intermediate,ru_khmao_priobskoye,1596872756000,141.78709459568796,zone_boundary_adjustment_applied,1.2,2026-05-23T02:59:55.375818+00:00,150,2026-05-23,2026-06-20,0,,0.2657057907184076,39.05130595313295,0,255.70061576034465,10m,0,ERA5_HOURLY_10m,3.3278237363296728,misaligned,0.8219345211982727,3.555624008178711,3.224722385406494,2.645390272140503,16
CH4-WSP-024,2020-08-28T06:27:52Z,2020-08-28,2020,8,72.70284275869722,67.89598883338202,291.8230715604576,6,6.518470098895598,4.199915206570821,43.46571004387579,18.50867823211561,0,0.2956386806835209,gas_field,5.589934723725443,0,0,2.3.2,default_combine,4ace2be260ce67383dfa5792df09e077534fab0f6532f2b15f8cd397e72b8485,default_combine_2020_combined_4ace2be2,zapsib,0,2026-05-23,1430224109670,0,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2020_intermediate,manual_p_01_0d_novoportovskoye,1598596072000,45.39860628926391,,1.2,2026-05-23T02:59:55.375818+00:00,150,2026-05-23,2026-06-20,0,,0.1742241045426618,40.768729404532905,0,299.71843688042435,10m,0,ERA5_HOURLY_10m,3.818051809480411,misaligned,-1.8927539587020874,0.8222465515136719,3.315871238708496,4.210357189178467,
CH4-WSP-025,2020-10-09T06:36:09Z,2020-10-09,2020,10,72.37963364922919,63.253633173496205,340.87122844884715,7,6.063439733639203,4.895786103912553,14.136608716977435,13.854419363885548,0,-0.6203231533197996,viirs_flare_high,23.135185433300528,0,0,2.3.2,default_combine,4ace2be260ce67383dfa5792df09e077534fab0f6532f2b15f8cd397e72b8485,default_combine_2020_combined_4ace2be2,zapsib,0,2026-05-23,1722281885822,0,7,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2020_intermediate,viirs_0204,1602225369000,19.43331899696861,,1.2,2026-05-23T02:59:55.375818+00:00,150,2026-05-23,2026-06-20,1,,0.1022158810676782,16.3807375116279,0,118.63274829305965,10m,0,ERA5_HOURLY_10m,2.489946616732908,misaligned,1.1931664943695068,8.67487621307373,-2.1854491233825684,-8.670793533325195,
CH4-WSP-026,2021-03-01T06:54:56Z,2021-03-01,2021,3,70.82255502835496,61.293954969184824,533.0528237824658,11,4.772236916929408,4.0896291415622885,44.32886338470212,23.493479938028255,1,-0.37911153195993,viirs_flare_high,28.20299255930742,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1821066133652,0.9846799125170906,11,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0254,1614581696000,161.6121866466529,zone_boundary_adjustment_applied,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.8923479212595294,27.255177750564258,1,331.92349956001055,10m,0,ERA5_HOURLY_10m,2.091915023550605,aligned,-1.845738410949707,-2.830503463745117,0.9845598936080933,4.092598915100098,16
CH4-WSP-027,2021-05-03T07:20:45Z,2021-05-03,2021,5,78.8297058081365,67.1512642578424,389.2962513953752,8,4.45261064046168,4.135905864194609,53.435504081590125,24.291891648250154,1,0.4645674561298109,viirs_flare_high,19.900474070070796,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1520418422852,0.9747924080664293,8,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0063,1620026445000,125.91148241740677,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.5711068766870324,45.44215922986098,0,164.51186351557385,10m,1,ERA5_HOURLY_10m,6.813223869987587,misaligned,6.565806865692139,1.3042774200439453,-1.8193954229354858,0.7516300678253174,
CH4-WSP-028,2021-07-02T06:56:56Z,2021-07-02,2021,7,72.9827903373991,60.72773106107938,1218.4938193775904,25,8.715282230894584,6.044676584020152,46.12478179531672,22.209328815946034,0,0.15763043045928343,viirs_flare_high,20.847386707934064,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1889785610372,0,25,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0332,1625209016000,0.5605329765727415,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.3543314105062134,96.60809084944708,0,58.67070603101354,10m,1,ERA5_HOURLY_10m,3.7262917096647388,misaligned,-1.9375073909759521,8.457441329956055,-3.1829726696014404,-3.8937809467315674,
CH4-WSP-029,2021-07-02T06:56:56Z,2021-07-02,2021,7,73.18539093164252,60.32476549376851,292.5624816657644,6,4.252015585508413,3.9126461204322176,23.76389509263163,13.517705171289563,0,0.028532534875201257,viirs_flare_high,24.271729566514207,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1919850381446,0,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0364,1625209016000,141.5725788547655,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.08652450316858673,97.32540077392963,0,59.35978413993831,10m,1,ERA5_HOURLY_10m,3.246752790908057,misaligned,-1.6546927690505981,8.56275463104248,-2.7934558391571045,-3.6903297901153564,
CH4-WSP-030,2021-07-02T06:56:56Z,2021-07-02,2021,7,74.10809124927215,60.26706133008775,633.4201331316057,13,9.303176346532046,6.890586495836695,49.660775993793095,28.205452684701893,0,0.10187326862912482,viirs_flare_high,22.54144980771843,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1924145348734,0,13,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0399,1625209016000,9.068441930997128,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.31615642834398505,83.92313688490373,0,70.61436338003847,10m,1,ERA5_HOURLY_10m,3.414650589106606,misaligned,-1.1334067583084106,9.514620780944824,-3.221060037612915,-4.530599594116211,
CH4-WSP-031,2021-07-02T06:56:56Z,2021-07-02,2021,7,74.67635845557338,60.75727331454053,1558.947077347357,32,8.529536125218575,5.155849927436648,54.12609146198315,20.60175989950306,0,-0.26986831199673045,viirs_flare_high,6.449361584606569,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1906965479542,0,32,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0385,1625209016000,132.36985039274037,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.45501542319433574,66.3327632742562,0,83.32123848023059,10m,1,ERA5_HOURLY_10m,3.890440856505473,misaligned,-0.45246830582618713,9.360701560974121,-3.864039659500122,-5.480038166046143,
CH4-WSP-032,2021-07-08T06:44:06Z,2021-07-08,2021,7,68.78823356884622,70.45137194001298,631.7760515089969,13,8.276257009258194,5.091357651502524,68.966815259834,20.63943953639902,0,-0.4514398141633836,gas_field,9.974393540386238,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1236950581357,0,13,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,ru_yamal_bovanenkovo,1625726646000,65.41646134885985,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.6674497015923887,92.48428817234867,1,215.48693449217484,10m,1,ERA5_HOURLY_10m,3.1349123479340695,aligned,2.552595853805542,5.580994606018066,1.8198708295822144,-8.593109130859375,
CH4-WSP-033,2021-07-08T06:44:06Z,2021-07-08,2021,7,77.49760358209312,65.67145802021764,340.58004076721534,7,4.01596499913412,3.376514048848605,27.917965375383346,16.616113924892662,0,0.4717139495899731,gas_field,32.34714715647389,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1610612736082,0,7,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,manual_p_01_0d_yuzhno_russkoye,1625726646000,129.5053531667636,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.7936001797619756,15.345868583247295,1,110.9293693453414,10m,0,ERA5_HOURLY_10m,6.219140829195659,aligned,2.2215816974639893,7.636517524719238,-5.808811187744141,-10.405281066894531,
CH4-WSP-034,2021-07-08T06:44:06Z,2021-07-08,2021,7,78.98870164911612,65.75452884793202,243.3686417823312,5,4.4671885177885455,4.046522162305963,30.1090815248524,18.426385474006164,0,0.0055414481035523395,viirs_flare_high,4.642326211268442,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1614907703368,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0190,1625726646000,140.0586891119844,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.6651033001103137,16.48205075286012,0,109.91798612191263,10m,0,ERA5_HOURLY_10m,5.887417281455164,misaligned,2.0056941509246826,8.038959503173828,-5.535239219665527,-10.903764724731445,
CH4-WSP-035,2021-07-23T07:02:30Z,2021-07-23,2021,7,70.99540591026532,60.41077826433579,584.5870136735061,12,12.39024831971379,9.869086397077,32.71180520459916,13.23062328986943,0,-0.2320478479095932,viirs_flare_high,13.270316491160878,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1881195675797,0,12,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0316,1627023750000,23.324028505330958,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.2979324191807696,11.578301425818665,0,266.5101107790617,10m,0,ERA5_HOURLY_10m,6.239795629713804,misaligned,0.37983134388923645,3.5376243591308594,6.228224277496338,13.140019416809082,
CH4-WSP-036,2021-07-23T07:02:30Z,2021-07-23,2021,7,71.30916009313891,59.436101219031755,243.792994999346,5,6.768336539918788,6.043271157796271,15.783281269306144,7.021097654998001,0,0.12771351435534528,viirs_flare_high,18.3087736770071,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1954210119833,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0387,1627023750000,47.80325794927677,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.5075685942425758,26.20552715278467,0,272.12208446744495,10m,0,ERA5_HOURLY_10m,6.713182518373726,misaligned,-0.24858172237873077,6.608119964599609,6.708578586578369,14.784097671508789,
CH4-WSP-037,2021-07-23T07:02:30Z,2021-07-23,2021,7,71.62321471095663,60.35747548718621,292.34084974196924,6,11.319945584458331,6.855730227493958,31.45227696977622,13.96767760095291,0,0.3005539060698206,viirs_flare_high,24.759401321470822,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1902670512274,0,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0346,1627023750000,131.75920795239722,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.5229049277370361,15.129421151051929,0,268.8206514487305,10m,0,ERA5_HOURLY_10m,6.541319349252157,misaligned,0.1346338391304016,3.8384571075439453,6.539933681488037,13.11904525756836,
CH4-WSP-038,2021-07-23T07:02:30Z,2021-07-23,2021,7,71.87470993009188,60.814331651172516,1120.1777612085968,23,15.690690374621266,8.038585427833796,35.27444855233193,14.597195908202174,0,-0.03672624395470024,viirs_flare_high,17.586008556111164,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1864015806605,0,23,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0329,1627023750000,176.3673785951941,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.05532061038228764,11.323700325282005,0,271.3462335296,10m,0,ERA5_HOURLY_10m,7.216414600542753,misaligned,-0.16954277455806732,2.276132583618164,7.214422702789307,12.938342094421387,
CH4-WSP-039,2021-07-23T07:02:30Z,2021-07-23,2021,7,74.95013173115595,60.74782488004463,340.49484185410057,7,16.267918459761074,12.263971931464463,38.906329847870666,17.978039175727492,0,-0.26947788384125404,viirs_flare_high,21.346185184604636,0,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1902670512247,0,7,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0385,1627023750000,171.37552957155813,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.1768175109203295,27.140591091280783,0,277.2891055543878,10m,0,ERA5_HOURLY_10m,6.623921357217663,misaligned,-0.840416669845581,4.185417175292969,6.570390701293945,11.592747688293457,
CH4-WSP-040,2021-08-23T07:19:15Z,2021-08-23,2021,8,66.05723005975582,61.33403636361982,3264.017928640333,67,8.014415540156122,4.177284011075958,49.40260889168144,17.874983792930813,0,-0.20640979583553756,viirs_flare_high,19.60427878503738,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1752346656946,0,67,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0132,1629703155000,119.66609742160753,zone_boundary_adjustment_applied,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,0,,0.5027767247306425,18.445285688514275,0,254.91600264736536,10m,0,ERA5_HOURLY_10m,4.955053564716807,misaligned,1.2894775867462158,7.206296920776367,4.784328937530518,10.875446319580078,16
CH4-WSP-041,2021-08-24T07:00:08Z,2021-08-24,2021,8,72.069210176536,65.4727256980579,243.3523089052521,5,3.9211916554294035,3.746759407559587,26.694273783087738,15.33490782563404,0,-0.6587362011373283,viirs_flare_high,22.310244718901995,1,0,2.3.2,default_combine,1d909d3a2b8d4c422affaf6f4b3a8cc878fe24201803592a5c6322488bfd25ba,default_combine_2021_combined_1d909d3a,zapsib,0,2026-05-14,1584842932342,0,5,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2021_intermediate,viirs_0054,1629788408000,122.31834205422444,,1.2,2026-05-14T22:19:44.001182+00:00,150,2026-05-23,2026-06-20,1,,0.27789523781664227,17.011169826761716,0,187.30777065072664,10m,0,ERA5_HOURLY_10m,8.33869050392193,misaligned,8.270956993103027,17.298477172851562,1.0606741905212402,7.817447185516357,
CH4-WSP-042,2022-03-29T05:49:03Z,2022-03-29,2022,3,79.14555186991755,66.43403461011334,636.277096302951,13,3.9390989976932773,3.583505253329224,47.63271964983596,37.79581135054706,1,0.3217118264273582,viirs_flare_high,24.38500123460499,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1571958030405,1,13,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,viirs_0142,1648532943000,165.43133226732658,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.10553005813640837,37.70107709354181,0,264.92903749960334,10m,0,ERA5_HOURLY_10m,7.644930696096519,misaligned,0.6757315397262573,8.630271911621094,7.615008354187012,9.328973770141602,
CH4-WSP-043,2022-05-07T07:02:31Z,2022-05-07,2022,5,80.5143873853428,68.69856717792945,291.8492898634801,6,3.643419125467626,3.2208698420444044,27.435110037609775,15.870948836808086,1,0.3275877484708355,viirs_flare_high,30.977944483315262,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1430224109622,0.9990666691067475,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,viirs_0041,1651906951000,155.58752666765204,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.250275752162061,93.69855879258773,0,88.11234436223754,10m,1,ERA5_HOURLY_10m,8.430064117800303,misaligned,-0.2776850163936615,4.2105865478515625,-8.42548942565918,0.13312506675720215,
CH4-WSP-044,2022-05-14T06:31:13Z,2022-05-14,2022,5,75.02686767111278,67.5284301119259,389.276536624337,8,4.512459128504291,4.106970921935532,49.38430562306644,41.685399978579746,1,0.034094740178193875,gas_field,28.074982174452796,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1468878815323,0.9659055789064708,8,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,ru_yanao_yamburgskoe,1652509873000,160.5040204882277,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.5118717871298972,74.47803276859463,0,296.57248132991845,10m,1,ERA5_HOURLY_10m,3.8470960074883904,misaligned,-1.7209198474884033,2.1007156372070312,3.4407241344451904,1.8977725505828857,
CH4-WSP-045,2022-05-14T06:31:13Z,2022-05-14,2022,5,75.26754230022,67.96164630093509,291.93247837956346,6,4.137239118257443,3.662033081109237,30.509197812034927,26.900077587961295,1,0.1890382023445131,gas_field,22.22950354163945,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1443109011543,0.9701135639024685,6,numpy_eigh_with_cos_lat,axis_v1,wind_ambiguous,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,ru_yanao_yamburgskoe,1652509873000,20.536533857125445,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.007842967448791205,80.01721030638856,0,289.83066678673424,10m,1,ERA5_HOURLY_10m,3.746051758338002,misaligned,-1.2708160877227783,3.544485092163086,3.5239083766937256,2.0310513973236084,
CH4-WSP-046,2022-06-09T06:44:36Z,2022-06-09,2022,6,78.83460369334142,65.92470727501691,486.5037866618233,10,5.0405915905177805,4.1517969216972315,26.165421945657044,16.289922317304804,0,-0.154091366906937,viirs_flare_high,17.694764815365986,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1606317768776,0,10,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,viirs_0190,1654757076000,136.5989969038166,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.7714944639441728,160.03784467849977,,296.03349865879215,10m,1,ERA5_HOURLY_10m,1.8630857603025306,insufficient_wind,-0.8177019357681274,8.39217472076416,1.6740525960922241,-8.105459213256836,
CH4-WSP-047,2022-06-09T06:44:36Z,2022-06-09,2022,6,82.52061645615849,67.20961691696218,291.9721671597683,6,5.386713303122042,4.23548532001296,25.994164911197913,14.15181830934066,0,-0.37112823557807334,viirs_flare_high,23.739052058014988,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1533303324718,0,6,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,viirs_0175,1654757076000,153.7594675443676,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.3417949627051905,94.57543060312958,,212.99792090090045,10m,1,ERA5_HOURLY_10m,1.1397162742355356,insufficient_wind,0.9558690190315247,2.4935522079467773,0.6206992864608765,-4.607404708862305,
CH4-WSP-048,2022-07-23T06:18:38Z,2022-07-23,2022,7,80.7924302212649,67.0529203989976,437.63434429666245,9,5.2247781901904,4.126892338940476,51.1705615922383,22.463599494075474,0,-0.167867826951335,gas_field,48.746125304952955,0,0,2.3.2,default_combine,04d66637e0305e40e7ca473e451525062769524f147cfd2648490b698688f8bf,default_combine_2022_combined_04d66637,zapsib,0,2026-05-23,1533303324729,0,9,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2022_intermediate,ru_yanao_tazovskoe,1658557118000,159.68700425292684,,1.2,2026-05-23T03:00:03.495554+00:00,150,2026-05-23,2026-06-20,0,,0.6983444406552268,13.907192118075614,1,6.836004593956432,10m,0,ERA5_HOURLY_10m,7.47379622168577,aligned,-7.420664310455322,-8.61578369140625,-0.8895904421806335,1.0687530040740967,
CH4-WSP-049,2023-04-04T06:35:45Z,2023-04-04,2023,4,70.69199794954638,61.818943516771135,341.11926894048895,7,6.1772932320521985,4.802494377519437,44.82043294733103,36.40308136367297,1,0.5585344974512211,viirs_flare_low,3.3057896828612474,0,1,2.3.2,default_combine,e28cf8046aba243c45f89c7b47a89288d0e9e597bba906d5566f9b726bcbf4b3,default_combine_2023_combined_e28cf804,zapsib,1,2026-05-23,1795296329874,0.9477141444717576,7,numpy_eigh_with_cos_lat,axis_v1,CH4_only,0,projects/nodal-thunder-481307-u1/assets/RuPlumeScan/catalog/CH4/events_2023_intermediate,viirs_0232,1680590145000,165.65405103717308,zone_boundary_adjustment_applied,1.2,2026-05-23T03:00:11.463093+00:00,150,2026-05-23,2026-06-20,0,,0.7753269242335471,86.90904881197878,1,5.874627856153836,10m,1,ERA5_HOURLY_10m,2.309441370763848,aligned,-2.2973127365112305,0.4107503890991211,-0.23637604713439941,-8.447728157043457,16
